,[],date_created,date_modified
9001,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9002,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9003,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9004,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9005,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9006,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9007,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9008,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9009,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9010,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9011,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9012,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9013,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9014,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9015,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9016,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9017,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9018,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9019,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9020,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9021,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9022,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9023,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9024,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9025,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9026,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9027,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9028,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9029,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9030,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9031,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9032,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9033,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9034,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9035,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9036,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9037,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9038,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9039,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9040,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9041,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9042,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9043,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9044,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9045,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9046,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9047,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9048,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9049,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9050,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9051,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9052,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9053,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9054,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9055,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9056,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9057,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9058,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9059,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9060,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9061,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9062,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9063,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9064,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9065,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9066,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9067,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9068,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9069,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9070,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9071,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9072,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9073,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9074,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9075,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9076,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9077,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9078,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9079,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9080,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9081,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9082,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9083,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9084,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9085,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9086,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9087,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9088,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9089,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9090,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9091,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9092,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9093,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9094,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9095,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9096,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9097,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9098,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9099,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9100,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9101,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9102,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9103,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9104,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9105,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9106,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9107,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9108,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9109,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9110,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9111,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9112,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9113,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9114,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9115,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9116,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9117,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9118,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9119,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9120,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9121,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9122,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9123,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9124,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9125,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9126,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9127,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9128,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9129,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9130,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9131,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9132,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9133,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9134,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9135,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9136,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9137,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9138,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9139,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9140,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9141,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9142,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9143,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9144,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9145,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9146,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9147,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9148,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9149,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9150,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9151,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9152,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9153,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9154,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9155,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9156,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9157,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9158,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9159,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9160,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9161,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9162,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9163,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9164,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9165,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9166,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9167,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9168,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9169,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9170,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9171,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9172,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9173,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9174,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9175,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9176,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9177,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9178,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9179,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9180,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9181,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
9182,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
9183,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
9184,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
